,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,shamsi,month
71674,IRN,Asia,Iran,3/25/2020,27017.0,2206.0,1379.429,2077.0,143.0,134.571,317.74,25.944,16.223,24.427,1.682,1.583,1.75,276.0607625099285,14.875279984114377,31.97488645471547,59.05037456585626,28.808422147127633,5.802751754613985,331.57797193539847,147.7295033095049,12778.476485148509,189790.0,2.232,0.12996163366336633,16067.699136868061,0.14217755856966707,0.18277142857142858,5.502216748768473,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6279.571428571428,6.508571428571429,46.93142857142857,73.85232277428572,1399-01-06,1
71675,IRN,Asia,Iran,3/26/2020,29406.0,2389.0,1571.286,2234.0,157.0,135.714,345.836,28.096,18.479,26.273,1.846,1.596,1.81,275.91951284087895,14.87444612126026,31.965268501202246,59.01222014426931,28.82063945931895,5.805212633220691,331.68705321683876,147.69684749801428,12621.111386138611,189790.0,2.232,0.12949752475247528,15759.160295930953,0.14116769420468556,0.18277857142857143,5.5020935960591135,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6421.728571428572,6.581428571428571,38.42857142857143,75.52419406571428,1399-01-07,1
71676,IRN,Asia,Iran,3/27/2020,32332.0,2926.0,1812.571,2378.0,144.0,135.0,380.248,34.412,21.317,27.967,1.694,1.588,1.8,275.7782631718294,14.873612258406142,31.95565054768902,58.97406572268234,28.83285677151027,5.807673511827398,331.79613449827906,147.66419168652368,12463.746287128699,189790.0,2.232,0.12903341584158418,15450.621454993816,0.14015782983970404,0.1827857142857143,5.501970443349753,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6563.885714285714,6.654285714285714,29.925714285714292,77.19606535714286,1399-01-08,1
71677,IRN,Asia,Iran,3/28/2020,35408.0,3076.0,2114.0,2517.0,139.0,137.286,416.424,36.176,24.862,29.602,1.635,1.615,1.75,275.63701350277984,14.872778395552025,31.946032594175797,58.93591130109537,28.845074083701586,5.810134390434104,331.90521577971936,147.63153587503308,12306.381188118801,189790.0,2.232,0.12856930693069307,15142.082614056708,0.13914796547472252,0.18279285714285715,5.501847290640394,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6706.042857142857,6.727142857142857,21.422857142857147,78.86793664857143,1399-01-09,1
71678,IRN,Asia,Iran,3/29/2020,38309.0,2901.0,2381.571,2640.0,123.0,136.429,450.542,34.118,28.009,31.048,1.447,1.604,1.63,275.4957638337305,14.871944532697908,31.936414640662573,58.89775687950841,28.857291395892904,5.812595269040811,332.01429706115965,147.59888006354248,12149.016089108904,189790.0,2.232,0.12810519801980197,14833.5437731196,0.138138101109741,0.18280000000000002,5.501724137931035,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6848.2,6.8,12.92,80.53980794,1399-01-10,1
71679,IRN,Asia,Iran,3/30/2020,41495.0,3186.0,2635.143,2757.0,117.0,135.0,488.011,37.47,30.991,32.424,1.376,1.588,1.54,275.35451416468095,14.871110669843791,31.92679668714935,58.859602457921454,28.869508708084222,5.8150561476475175,332.12337834259995,147.56622425205188,11991.650990099006,189790.0,2.232,0.12764108910891092,14525.004932182492,0.1371282367447595,0.18280714285714286,5.501600985221675,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,6988.7,6.865714285714286,13.051428571428572,82.19219002857143,1399-01-11,1
71680,IRN,Asia,Iran,3/31/2020,44605.0,3110.0,2827.714,2898.0,141.0,137.714,524.587,36.576,33.256,34.083,1.658,1.62,1.41,275.2132644956314,14.870276806989674,31.917178733636124,58.82144803633449,28.88172602027554,5.817517026254224,332.23245962404025,147.53356844056128,11834.285891089094,189790.0,2.232,0.12717698019801982,14216.466091245355,0.13611837237977797,0.18281428571428573,5.5014778325123155,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7129.2,6.9314285714285715,13.182857142857143,83.84457211714286,1399-01-12,1
71681,IRN,Asia,Iran,4/1/2020,47593.0,2988.0,2939.429,3036.0,138.0,137.0,559.728,35.141,34.57,35.706,1.623,1.611,1.3,275.07201482658184,14.869442944135557,31.9075607801229,58.78329361474752,28.893943332466858,5.819977904860931,332.34154090548054,147.50091262907068,11676.920792079196,189790.0,2.232,0.12671287128712871,13907.927250308247,0.13510850801479657,0.18282142857142858,5.501354679802955,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7269.7,6.997142857142857,13.314285714285715,85.49695420571429,1399-01-13,1
71682,IRN,Asia,Iran,4/2/2020,50468.0,2875.0,3008.857,3160.0,124.0,132.286,593.54,33.812,35.386,37.164,1.458,1.556,1.21,274.9307651575325,14.86860908128144,31.897942826609672,58.74513919316057,28.906160644658176,5.822438783467637,332.45062218692084,147.46825681758008,11519.555693069298,189790.0,2.232,0.12624876237623767,13599.388409371139,0.13409864364981505,0.18282857142857142,5.501231527093596,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7410.2,7.062857142857142,13.445714285714285,87.14933629428572,1399-01-14,1
71683,IRN,Asia,Iran,4/3/2020,53183.0,2715.0,2978.714,3294.0,134.0,130.857,625.471,31.93,35.032,38.74,1.576,1.539,1.08,274.78951548848295,14.867775218427322,31.888324873096447,58.7069847715736,28.918377956849493,5.824899662074343,332.55970346836114,147.43560100608948,11362.1905940594,189790.0,2.232,0.12578465346534656,13290.84956843403,0.13308877928483354,0.1828357142857143,5.501108374384237,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7550.7,7.128571428571428,13.577142857142857,88.80171838285715,1399-01-15,1
71684,IRN,Asia,Iran,4/4/2020,55743.0,2560.0,2905.0,3452.0,158.0,133.571,655.578,30.107,34.165,40.598,1.858,1.571,1.03,274.6482658194334,14.866941355573207,31.878706919583223,58.668830349986635,28.93059526904081,5.82736054068105,332.66878474980143,147.40294519459889,11204.825495049503,189790.0,2.232,0.12532054455445546,12982.310727496922,0.13207891491985202,0.18284285714285714,5.500985221674877,people tested,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7691.2,7.194285714285714,13.708571428571428,90.45410047142857,1399-01-16,1
71685,IRN,Asia,Iran,4/5/2020,58226.0,2483.0,2845.286,3603.0,151.0,137.571,684.78,29.202,33.463,42.374,1.776,1.618,0.99,274.50701615038383,14.86610749271909,31.86908896607,58.63067592839968,28.94281258123213,5.829821419287756,332.77786603124173,147.3702893831083,11047.46039603959,189790.0,2.232,0.12485643564356436,12673.771886559785,0.1310690505548705,0.18285,5.500862068965517,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,7831.7,7.26,13.84,92.10648256,1399-01-17,1
71686,IRN,Asia,Iran,4/6/2020,60500.0,2274.0,2715.0,3739.0,136.0,140.286,711.524,26.744,31.93,43.973,1.599,1.65,0.92,274.3657664813343,14.865273629864973,31.859471012556774,58.592521506812716,28.955029893423447,5.832282297894463,332.886947312682,147.3376335716177,10890.095297029693,220975.0,2.599,0.12439232673267331,12365.233045622677,0.130059186189889,0.18285714285714286,5.500738916256157,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,8159.142857142857,7.472857142857142,16.042857142857144,95.95744848,1399-01-18,1
71687,IRN,Asia,Iran,4/7/2020,62589.0,2089.0,2569.143,3872.0,133.0,139.143,736.092,24.568,30.215,45.538,1.564,1.636,0.85,274.22451681228495,14.864439767010856,31.84985305904355,58.55436708522575,28.967247205614765,5.83474317650117,332.9960285941223,147.3049777601271,10732.730198019795,220975.0,2.599,0.1239282178217822,12056.69420468557,0.12904932182490747,0.18286428571428573,5.500615763546798,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,8486.585714285713,7.685714285714286,18.245714285714286,99.8084144,1399-01-19,1
71688,IRN,Asia,Iran,4/8/2020,64586.0,1997.0,2427.571,3993.0,121.0,136.714,759.578,23.486,28.55,46.961,1.423,1.608,0.82,274.0832671432354,14.863605904156739,31.840235105530326,58.51621266363878,28.979464517806083,5.837204055107876,333.1051098755626,147.2723219486365,10575.365099009898,220975.0,2.599,0.1234641089108911,11748.155363748461,0.12803945745992595,0.18287142857142857,5.500492610837439,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,8814.028571428571,7.898571428571429,20.44857142857143,103.65938032,1399-01-20,1
71689,IRN,Asia,Iran,4/9/2020,66220.0,1634.0,2250.286,4110.0,117.0,135.714,778.795,19.217,26.465,48.337,1.376,1.596,0.78,273.94201747418583,14.862772041302621,31.8306171520171,58.47805824205183,28.9916818299974,5.839664933714583,333.2141911570029,147.2396661371459,10418.0,231393.0,2.721,0.123,11439.616522811324,0.12702959309494444,0.18287857142857145,5.500369458128079,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,9141.471428571429,8.111428571428572,22.651428571428575,107.51034624,1399-01-21,1
71690,IRN,Asia,Iran,4/10/2020,68192.0,1972.0,2144.143,4232.0,122.0,134.0,801.987,23.192,25.217,49.771,1.435,1.576,0.8,273.8007678051363,14.861938178448504,31.820999198503877,58.43990382046486,29.00389914218872,5.84212581232129,333.3232724384432,147.2070103256553,11175.0,242568.0,2.853,0.131,11131.077681874216,0.12601972872996292,0.1828857142857143,5.500246305418719,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,59.26,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,9468.914285714285,8.324285714285715,24.854285714285716,111.36131216,1399-01-22,1
71691,IRN,Asia,Iran,4/11/2020,70029.0,1837.0,2040.857,4357.0,125.0,129.286,823.592,21.604,24.002,51.241,1.47,1.52,0.81,273.6595181360867,14.861104315594387,31.811381244990653,58.4017493988779,29.016116454380036,5.844586690927996,333.4323537198835,147.1743545141647,9135.0,251703.0,2.96,0.107,10822.538840937108,0.12500986436498152,0.18289285714285716,5.500123152709359,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,9796.357142857141,8.537142857142857,27.05714285714286,115.21227808,1399-01-23,1
71692,IRN,Asia,Iran,4/12/2020,71686.0,1657.0,1922.857,4474.0,117.0,124.429,843.079,19.488,22.614,52.617,1.376,1.463,0.8,273.5182684670374,14.86027045274027,31.801763291477428,58.363594977290944,29.028333766571354,5.847047569534702,333.5414350013238,147.1416987026741,11685.0,263388.0,3.098,0.137,10514.0,0.124,0.1829,5.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,10123.8,8.75,29.26,119.063244,1399-01-24,1
71693,IRN,Asia,Iran,4/13/2020,73303.0,1617.0,1829.0,4585.0,111.0,120.857,862.097,19.017,21.51,53.923,1.305,1.421,0.79,273.37701879798783,14.859436589886153,31.7921453379642,58.32544055570398,29.04055107876267,5.849508448141409,333.6505162827641,147.1090428911835,11738.333333333334,287359.0,3.38,0.1376666666666667,10741.0,0.126,0.1703,5.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,10403.971428571427,8.904285714285715,28.911428571428573,122.35826357142857,1399-01-25,1
71694,IRN,Asia,Iran,4/14/2020,74877.0,1574.0,1755.429,4683.0,98.0,115.857,880.608,18.511,20.645,55.075,1.153,1.363,0.78,273.2357691289383,14.858602727032036,31.782527384450976,58.28728613411701,29.05276839095399,5.851969326748115,333.7595975642044,147.0763870796929,11791.666666666666,287359.0,3.38,0.13833333333333334,10968.0,0.129,0.1601,6.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,10684.142857142857,9.058571428571428,28.562857142857144,125.65328314285713,1399-01-26,1
71695,IRN,Asia,Iran,4/15/2020,76389.0,1512.0,1686.143,4777.0,94.0,112.0,898.39,17.782,19.83,56.181,1.106,1.317,0.78,273.0945194598887,14.857768864177919,31.77290943093775,58.24913171253006,29.064985703145307,5.854430205354822,333.8686788456447,147.0437312682023,11845.0,299204.0,3.519,0.139,11176.0,0.131,0.1509,6.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,10964.314285714285,9.212857142857143,28.214285714285715,128.94830271428572,1399-01-27,1
71696,IRN,Asia,Iran,4/16/2020,77995.0,1606.0,1682.143,4869.0,92.0,108.429,917.278,18.888,19.783,57.263,1.082,1.275,0.81,272.95326979083916,14.856935001323802,31.763291477424527,58.21097729094309,29.077203015336625,5.8568910839615285,333.977760127085,147.0110754567117,11136.0,310340.0,3.65,0.131,11278.0,0.133,0.1492,6.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,11244.485714285714,9.367142857142857,27.865714285714287,132.24332228571427,1399-01-28,1
71697,IRN,Asia,Iran,4/17/2020,79494.0,1499.0,1614.571,4958.0,89.0,103.714,934.907,17.629,18.989,58.31,1.047,1.22,0.79,272.8120201217898,14.856101138469684,31.753673523911303,58.172822869356125,29.089420327527943,5.859351962568235,334.0868414085253,146.9784196452211,9539.0,319879.0,3.762,0.112,11044.0,0.13,0.1462,6.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,11524.657142857142,9.521428571428572,27.517142857142858,135.53834185714285,1399-01-29,1
71698,IRN,Asia,Iran,4/18/2020,80868.0,1374.0,1548.429,5031.0,73.0,96.286,951.066,16.159,18.211,59.168,0.859,1.132,0.79,272.67077045274027,14.855267275615567,31.74405557039808,58.13466844776917,29.101637639719264,5.861812841174942,334.1959226899656,146.9457638337305,10258.0,330137.0,3.883,0.121,11205.0,0.132,0.1382,7.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,50.93,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,11804.828571428572,9.675714285714285,27.16857142857143,138.83336142857144,1399-01-30,1
71699,IRN,Asia,Iran,4/19/2020,82211.0,1343.0,1503.571,5118.0,87.0,92.0,966.861,15.795,17.683,60.191,1.023,1.082,0.79,272.5295207836907,14.85443341276145,31.734437616884854,58.096514026182206,29.113854951910582,5.864273719781648,334.3050039714059,146.9131080222399,11525.0,341662.0,4.018,0.136,11182.0,0.132,0.1345,7.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12085.0,9.83,26.82,142.128381,1399-01-31,1
71700,IRN,Asia,Iran,4/20/2020,83505.0,1294.0,1457.429,5209.0,91.0,89.143,982.079,15.218,17.14,61.262,1.07,1.048,0.78,272.38827111464116,14.853599549907333,31.72481966337163,58.05835960459524,29.1260722641019,5.866734598388354,334.4140852528462,146.88045221074927,11350.0,353012.0,4.152,0.133,11091.0,0.13,0.1314,7.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12220.557142857142,9.852857142857143,24.812857142857144,143.7226315,1399-02-01,2
71701,IRN,Asia,Iran,4/21/2020,84802.0,1297.0,1417.857,5297.0,88.0,87.714,997.333,15.254,16.675,62.297,1.035,1.032,0.77,272.2470214455916,14.852765687053218,31.715201709858405,58.02020518300827,29.138289576293218,5.869195476995061,334.5231665342865,146.84779639925867,12711.0,365723.0,4.301,0.149,11195.0,0.132,0.1267,7.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12356.114285714286,9.875714285714286,22.805714285714288,145.316882,1399-02-02,2
71702,IRN,Asia,Iran,4/22/2020,85996.0,1194.0,1372.429,5391.0,94.0,87.714,1011.375,14.042,16.141,63.402,1.106,1.032,0.74,272.10577177654227,14.8519318241991,31.70558375634518,57.98205076142132,29.150506888484536,5.871656355601767,334.63224781572677,146.81514058776807,11947.333333333334,389507.0,4.581,0.14033333333333334,11202.0,0.132,0.1225,8.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12491.671428571428,9.89857142857143,20.798571428571428,146.9111325,1399-02-03,2
71703,IRN,Asia,Iran,4/23/2020,87026.0,1030.0,1290.143,5481.0,90.0,87.429,1023.489,12.114,15.173,64.461,1.058,1.028,0.73,271.9645221074927,14.851097961344983,31.695965802831957,57.94389633983435,29.162724200675854,5.874117234208474,334.74132909716707,146.78248477627747,11183.666666666666,389507.0,4.581,0.13166666666666665,11310.0,0.133,0.1141,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12627.228571428572,9.92142857142857,18.791428571428572,148.505383,1399-02-04,2
71704,IRN,Asia,Iran,4/24/2020,88194.0,1168.0,1242.857,5574.0,93.0,88.0,1037.226,13.737,14.617,65.554,1.094,1.035,0.77,271.82327243844315,14.850264098490866,31.68634784931873,57.90574191824739,29.17494151286717,5.876578112815181,334.85041037860736,146.74982896478687,10420.0,399927.0,4.703,0.123,11435.0,0.134,0.1087,9.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12762.785714285714,9.944285714285714,16.784285714285716,150.0996335,1399-02-05,2
71705,IRN,Asia,Iran,4/25/2020,89328.0,1134.0,1208.571,5650.0,76.0,88.429,1050.562,13.337,14.214,66.448,0.894,1.04,0.81,271.6820227693936,14.84943023563675,31.676729895805504,57.867587496660434,29.18715882505849,5.879038991421887,334.95949166004766,146.71717315329627,10148.0,410075.0,4.823,0.119,11420.0,0.134,0.1058,9.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,53.7,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,12898.342857142856,9.967142857142857,14.777142857142858,151.693884,1399-02-06,2
